video id,comment,sentiment score,sentiment type
2SzEnXMbM1k,You don’t need a credit score to do that I didn’t have a credit score when I got my first apartment you don’t need it now. Thousands of people buy houses without credit scores around this country you don’t need one. That’s a lie to believe that that’s the only way that you are responsible enough to pay your bills because you pay your bills every month.,0.1125,Positive
2SzEnXMbM1k,"i’m in medical sales making 6 figures before age 30. i started working a basic sales job and leveraged that to get a larger income so i cannot agree more that sales is the best way to make money as a w2 worker! its also entrepreneurial in nature and you have a lot of autonomy. it’s like running your own business without having to put up startup costs (: 

i do have a spending  problem tho…",0.35,Positive
2SzEnXMbM1k,Yotta😂,0,Neutral
2SzEnXMbM1k,"One word.

Yotta.",0,Neutral
2SzEnXMbM1k,Any update on the ba nk that you bought?,0,Neutral
2SzEnXMbM1k,Loving the thumbnail,0.6,Positive
2SzEnXMbM1k,Hamster wheel 🤣,0,Neutral
2SzEnXMbM1k,if this ends in a low expense ratio s&p fund…,0,Neutral
2SzEnXMbM1k,"This is quite educational. It's crucial for newcomers to keep in mind that the financial markets are highly irrational in the short run. You should constantly be ready for the unexpected. That is how chance operates. Because of the inherent risks in the market, I always favor long-term investments.",0.1014285714,Positive
2SzEnXMbM1k,"I'd love to invest in stocks after listening to a guy on a podcast talk about the importance of investing and how he made over $300k in few months of investing into stocks from $175k initial capital, somehow this video has helped shed light on some things but I'm confused about the current market volatility I'm new to this and I'm open to ideas.",0.05454545455,Neutral
2SzEnXMbM1k,I’m just waiting for the April fools video!,0,Neutral
2SzEnXMbM1k,"Great insights, Graham! It's true that being a contrarian and building multiple income streams can really fast-track wealth. I fully agree that sales are underrated, and real estate is a particularly powerful avenue. In fact, investing in emerging markets like Turkey provides a unique opportunity. Property prices in places like Istanbul have historically outperformed, and with a booming economy, there's still a lot of room for growth. Plus, investing abroad adds another layer of diversification to your portfolio! Just like maximizing a Roth IRA, real estate can be a major wealth-building tool with the right strategy. If anyone's interested in exploring this further, feel free to reach out!

Looking forward to the next video!",0.2482142857,Positive
2SzEnXMbM1k,I wish investing was taught in schools. My biggest regret is that I started so late because there are so many benefits to doing this. And I'm still not very good at it; I think I need help right now.,0.05412087912,Neutral
2SzEnXMbM1k,Invest in what?,0,Neutral
2SzEnXMbM1k,"I think investors should always put their cash to work, especially In 2025, we'll start to see more market diversification. I'm hoping to invest about $350k of my savings in stocks against next year. Hope to make millions in 2025.,..",0.1666666667,Positive
2SzEnXMbM1k,We really gonna listen to this guy who introduced us to Yotta? 😂😂,0.2,Positive
2SzEnXMbM1k,Invest in yourself is the way to go. Having a business and steady income will make all the investing graham mentioned easier and be consistent,0.2083333333,Positive
2SzEnXMbM1k,I’m 4 minutes in and I can hear Dave Ramsey unsubscribing.,0,Neutral
2SzEnXMbM1k,"Exactly. ""Work so much that you don't have time to spend the money!""",0.25,Positive
2SzEnXMbM1k,"Great tips on building wealth! While these strategies are solid, have you considered investing in emerging markets like Turkey? The Turkish real estate market offers a unique blend of high ROI and capital growth, especially in cities like Istanbul. Many investors are now looking at Turkish properties as a way to diversify and maximize their returns. Plus, with options starting as low as $100,000, it's a fantastic opportunity for those looking to make their money work harder.

I've personally seen how investing in Turkey can outperform traditional markets. If anyone is interested in exploring this further, I'd be happy to share more insights! 🏠💼📈",0.2394444444,Positive
2SzEnXMbM1k,"I hope no one will actually trust the comments in this comment section. DO NOT INVEST YOUR MONEY ON WHAT THEY SUGGEST, KEEP IT SAFE.",0.25,Positive
2SzEnXMbM1k,"video titled ""where to invest""

also in description ""not investment advice""",0,Neutral
2SzEnXMbM1k,"I agree 99%, but will quibble with you on one thing about credit cards. Some people can treat it like cash, but some can't. They buy more with a card than they would with cash. If they do, it is not worth it for the points or for the credit.",0.175,Positive
2SzEnXMbM1k,Yodda?,0,Neutral
2SzEnXMbM1k,"Hi, do you consider day trading a result base income ?",-0.8,Negative
2SzEnXMbM1k,"Guys, you’ve got to trust me on this: read the book Infinite Money Mastery. If it’s not worth it, I’ll personally refund every cent you’ve lost. Don’t be scared to invest in yourself, because time’s flying and let’s be real: good books like this are as rare as a unicorn!",0.30625,Positive
2SzEnXMbM1k,Gonna talk about Yotta buddy?,0,Neutral
2SzEnXMbM1k,Congrats on 5M subs!,0,Neutral
2SzEnXMbM1k,The thumbnail is Graham looking out his car window.,0,Neutral
2SzEnXMbM1k,"If nobody starts a business, who's going to provide anything?",0,Neutral
2SzEnXMbM1k,"YES IT’S STILL POSSIBLE TO CASHFLOW IN 2025! My wife and I bought a duplex last year in Baltimore and we’ve been house hacking. Fast forward to this year… we are getting ready to move out and rent the other half. Even with a 6.99% rate we are projected to cash flow a couple hundred dollars a month. It’s not glamorous, but in this economy it’s a win😂 11:04",0.01805555556,Neutral
2SzEnXMbM1k,"California is the hottest market hun, stocks are trash",0,Neutral
rcJV95rxfv8,Pi is 100% a lie trying to get the kid to stop,0,Neutral
rcJV95rxfv8,Thought?,0,Neutral
rcJV95rxfv8,The private investigator is probably another con by the kid lol,0.4,Positive
rcJV95rxfv8,Kid!????,0,Neutral
rcJV95rxfv8,These clips make Ludwig look pseudo intellectual,0.3,Positive
rcJV95rxfv8,"this cracked me up ngl. what is a professional gambler? gambling is gambling. winning is not even a guarantee. you cant ""professonally"" be lucky over and over. who gives anyone 50k to gamble with..",0.3111111111,Positive
rcJV95rxfv8,"""who though i was hid ticket out"". Idk man, sounds like you where definitely his ticket out😂",0,Neutral
rcJV95rxfv8,1st,0,Neutral
2E1NxeE5mkA,Doesn’t mention that the employee made 10 sales for the business that day,0,Neutral
2E1NxeE5mkA,Employees do not bear the burden of business expenses. That is the businesses responsibility,0,Neutral
2E1NxeE5mkA,"So the employee took more money home. The business poured all their money back into the business, so they took home a lot less. Spending. $50 to save $10 in taxes isn’t saving $10, it’s spending $50.",0.1111111111,Positive
2E1NxeE5mkA,"High risk high reward. If you value yourself enough, become your own boss.",0.23,Positive
2E1NxeE5mkA,"😂  business expenses are expenses used for the business. If you own a restaurant, the food you purchased are expenses for customers. It's NOT your personal food",0.3,Positive
2E1NxeE5mkA,"This is why the business owner should have oversight about expenses and expenditures... and why employees that either waste company resources, or worse, try to hide cashflow details from the owner, need to be fired, or worse (depending on what they did)",-0.3333333333,Negative
2E1NxeE5mkA,It’s more like the business had to spend $80 to make $100. And that’s assuming they’re at a 25% profit margin😂,0.5,Positive
2E1NxeE5mkA,This is not how it works. Do not follow this guy.,0,Neutral
2E1NxeE5mkA,Businesses pay payroll tax. So where is that factored in silly goose.,-0.5,Negative
2E1NxeE5mkA,"Ridiculously saying that employee is guaranteed, there is nothing guarantee, employer can fire employee anytime they want.",-0.3333333333,Negative
2E1NxeE5mkA,Not mention all the headaches that come with the responsibilities of running a business.,0,Neutral
2E1NxeE5mkA,Is that a bullet,0,Neutral
2E1NxeE5mkA,So what would happen if you are a Contractor?,0,Neutral
2E1NxeE5mkA,I like how gramh constantly runs defense for the working class and gives them advice to retire since Social security broke.,0.01666666667,Neutral
2E1NxeE5mkA,Where can I find a job that is like this,0,Neutral
2E1NxeE5mkA,You make 100 and the business makes 10k. The business still pays more in taxes even after deductions.,0.5,Positive
2E1NxeE5mkA,"Employee: low risk, low reward

Business: high risk, high reward",0.08,Neutral
2E1NxeE5mkA,"@grahamstephan this is bad info, or at least just a bad video, for those who might be younger and don’t understand the differences between business expenses and personal expenses. 
Maybe a better breakdown of that would be beneficial to them.",-0.2,Negative
2E1NxeE5mkA,"In Germany if you make 100.000 $ you are left with 40.000 in the pocket.  Vat 19% Taxes 30% , Health insurance 10% and bookkeeping 2500$. If don't have at minimum 100k,its better to be an employee.",0.25,Positive
2E1NxeE5mkA,"You can choose to not withhold taxes and pay them all at once at the end of the year. Business also pays tax on every dollar employee earns, called payroll tax. It’s different than the companies income tax.",0,Neutral
2E1NxeE5mkA,The business also has elements of risk and varying incomes where as the employee is more consistent in its income. There can be a lot of money in owning a business but also a lot of liability and risk too.,0.375,Positive
2E1NxeE5mkA,In germany as a company you pay taxes before expenses and After😂,0,Neutral
2E1NxeE5mkA,"Business is high risk high reward. Employee is low risk low reward, if you get layed off you go to the next Job. If your Business is bankrupt, you're screwed big time.",0.05333333333,Neutral
2E1NxeE5mkA,"The business doesn't get any business and you go broke. Or you have a good month then two bad months and go broke. Or you never get off the ground because you don't have the personality to hustle people, so you go broke. But, you find a good paying job with benefits, show up do the work, live a smart budgeted life and have stability. On the side, sure if it works for you, do a little thing and add to your steady income. These kinds of videos leave so much out.",0.1922017797,Positive
2E1NxeE5mkA,taxes 20% in the US? ☠️ your tax rate is 55% if you making close to 200k in Finland 😂,0,Neutral
2E1NxeE5mkA,I'm a drug dealer tho,0,Neutral
2E1NxeE5mkA,"ok i see lots of confusion in the comment section so i will humbly explain. an employee and self emoloyed are in a scale tax bracket meaning that the higher the paycheque the higher the tax  usually if you add up the health inscurance contributions and all the good stough it adds up to 45% same to self employed llc. so employed is 30% self employed around 45% and you get no tax deductions or tax credits. now here comes the catch if you turn in to a corp ( Scorp, Ccorop, or llc stractured with corp taxation) then you claim huge tax benifits. first of all the cap is 20% way less that the emploee and self employed second you can rase capital, and the most important you can levrage property depreciation tax credit to basiclly offset 100% of your cashflowing ARV properties value from you coroporations taxible income leaving you with little to none tax payment in paper. employee and self employed are not allowed to use this ( self employeed owners can use it only in short term rentals please dont do those very risky). i hope god bless you all and your families🤲",0.1556372549,Positive
2E1NxeE5mkA,No as much safety as employees anymore,0.2,Positive
2E1NxeE5mkA,"Great, a bakery gets to spend 80% of their income on flour and butter. Must be amazing to be a bakery owner.",0.7,Positive
